check,passed,detail
unconditional_vae\fold3\unconditional_vae_z3_seed44/independent decoder trajectory,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z3_seed44/independent decoder timing,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z3_seed44/timing withheld,True,max_abs_error=0.0; atol=0; rtol=0
unconditional_vae\fold3\unconditional_vae_z3_seed44/variational sampling behaviour,True,
unconditional_vae\fold3\unconditional_vae_z3_seed44/condition gradients,True,"{'encoder_condition0_gradient': 0.0, 'decoder_condition0_gradient': 0.0, 'encoder_condition1_gradient': 0.0, 'decoder_condition1_gradient': 0.0, 'encoder_condition2_gradient': 0.0, 'decoder_condition2_gradient': 0.0, 'encoder_condition3_gradient': 0.0, 'decoder_condition3_gradient': 0.0, 'encoder_condition4_gradient': 0.0, 'decoder_condition4_gradient': 0.0}"
unconditional_vae\fold3\unconditional_vae_z3_seed44/condition swap behaviour,True,
unconditional_vae\fold3\unconditional_vae_z8_seed42/effective flags,True,
unconditional_vae\fold3\unconditional_vae_z8_seed42/train_mean train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed42/train_std train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed42/timing_mean train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed42/timing_std train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed42/validation objective,True,max_abs_error=0.0; atol=1e-10; rtol=1e-10
unconditional_vae\fold3\unconditional_vae_z8_seed42/selected epoch,True,
unconditional_vae\fold3\unconditional_vae_z8_seed42/KL schedule,True,max_abs_error=0.0; atol=1e-12; rtol=0
unconditional_vae\fold3\unconditional_vae_z8_seed42/saved objective,True,max_abs_error=0.0; atol=1e-10; rtol=1e-10
unconditional_vae\fold3\unconditional_vae_z8_seed42/independent encoder,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed42/prediction IDs,True,
unconditional_vae\fold3\unconditional_vae_z8_seed42/true timing,True,max_abs_error=4.768371586472142e-08; atol=1e-07; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed42/independent timing predictions,True,max_abs_error=2.35107421531211e-07; atol=2e-06; rtol=2e-05
unconditional_vae\fold3\unconditional_vae_z8_seed42/independent trajectory MSE,True,max_abs_error=2.8566741971935983e-08; atol=2e-06; rtol=2e-05
unconditional_vae\fold3\unconditional_vae_z8_seed42/independent decoder trajectory,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed42/independent decoder timing,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed42/timing withheld,True,max_abs_error=0.0; atol=0; rtol=0
unconditional_vae\fold3\unconditional_vae_z8_seed42/variational sampling behaviour,True,
unconditional_vae\fold3\unconditional_vae_z8_seed42/condition gradients,True,"{'encoder_condition0_gradient': 0.0, 'decoder_condition0_gradient': 0.0, 'encoder_condition1_gradient': 0.0, 'decoder_condition1_gradient': 0.0, 'encoder_condition2_gradient': 0.0, 'decoder_condition2_gradient': 0.0, 'encoder_condition3_gradient': 0.0, 'decoder_condition3_gradient': 0.0, 'encoder_condition4_gradient': 0.0, 'decoder_condition4_gradient': 0.0}"
unconditional_vae\fold3\unconditional_vae_z8_seed42/condition swap behaviour,True,
unconditional_vae\fold3\unconditional_vae_z8_seed43/effective flags,True,
unconditional_vae\fold3\unconditional_vae_z8_seed43/train_mean train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed43/train_std train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed43/timing_mean train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed43/timing_std train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed43/validation objective,True,max_abs_error=0.0; atol=1e-10; rtol=1e-10
unconditional_vae\fold3\unconditional_vae_z8_seed43/selected epoch,True,
unconditional_vae\fold3\unconditional_vae_z8_seed43/KL schedule,True,max_abs_error=0.0; atol=1e-12; rtol=0
unconditional_vae\fold3\unconditional_vae_z8_seed43/saved objective,True,max_abs_error=0.0; atol=1e-10; rtol=1e-10
unconditional_vae\fold3\unconditional_vae_z8_seed43/independent encoder,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed43/prediction IDs,True,
unconditional_vae\fold3\unconditional_vae_z8_seed43/true timing,True,max_abs_error=4.768371586472142e-08; atol=1e-07; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed43/independent timing predictions,True,max_abs_error=4.323730475874754e-07; atol=2e-06; rtol=2e-05
unconditional_vae\fold3\unconditional_vae_z8_seed43/independent trajectory MSE,True,max_abs_error=4.6765136652027195e-08; atol=2e-06; rtol=2e-05
unconditional_vae\fold3\unconditional_vae_z8_seed43/independent decoder trajectory,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed43/independent decoder timing,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed43/timing withheld,True,max_abs_error=0.0; atol=0; rtol=0
unconditional_vae\fold3\unconditional_vae_z8_seed43/variational sampling behaviour,True,
unconditional_vae\fold3\unconditional_vae_z8_seed43/condition gradients,True,"{'encoder_condition0_gradient': 0.0, 'decoder_condition0_gradient': 0.0, 'encoder_condition1_gradient': 0.0, 'decoder_condition1_gradient': 0.0, 'encoder_condition2_gradient': 0.0, 'decoder_condition2_gradient': 0.0, 'encoder_condition3_gradient': 0.0, 'decoder_condition3_gradient': 0.0, 'encoder_condition4_gradient': 0.0, 'decoder_condition4_gradient': 0.0}"
unconditional_vae\fold3\unconditional_vae_z8_seed43/condition swap behaviour,True,
unconditional_vae\fold3\unconditional_vae_z8_seed44/effective flags,True,
unconditional_vae\fold3\unconditional_vae_z8_seed44/train_mean train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed44/train_std train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed44/timing_mean train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed44/timing_std train-only,True,max_abs_error=0.0; atol=1e-07; rtol=1e-06
unconditional_vae\fold3\unconditional_vae_z8_seed44/validation objective,True,max_abs_error=0.0; atol=1e-10; rtol=1e-10
unconditional_vae\fold3\unconditional_vae_z8_seed44/selected epoch,True,
unconditional_vae\fold3\unconditional_vae_z8_seed44/KL schedule,True,max_abs_error=0.0; atol=1e-12; rtol=0
unconditional_vae\fold3\unconditional_vae_z8_seed44/saved objective,True,max_abs_error=0.0; atol=1e-10; rtol=1e-10
unconditional_vae\fold3\unconditional_vae_z8_seed44/independent encoder,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed44/prediction IDs,True,
unconditional_vae\fold3\unconditional_vae_z8_seed44/true timing,True,max_abs_error=4.768371586472142e-08; atol=1e-07; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed44/independent timing predictions,True,max_abs_error=4.3847656172602e-07; atol=2e-06; rtol=2e-05
unconditional_vae\fold3\unconditional_vae_z8_seed44/independent trajectory MSE,True,max_abs_error=4.305572520735268e-08; atol=2e-06; rtol=2e-05
unconditional_vae\fold3\unconditional_vae_z8_seed44/independent decoder trajectory,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed44/independent decoder timing,True,max_abs_error=0.0; atol=2e-06; rtol=1e-05
unconditional_vae\fold3\unconditional_vae_z8_seed44/timing withheld,True,max_abs_error=0.0; atol=0; rtol=0
unconditional_vae\fold3\unconditional_vae_z8_seed44/variational sampling behaviour,True,
unconditional_vae\fold3\unconditional_vae_z8_seed44/condition gradients,True,"{'encoder_condition0_gradient': 0.0, 'decoder_condition0_gradient': 0.0, 'encoder_condition1_gradient': 0.0, 'decoder_condition1_gradient': 0.0, 'encoder_condition2_gradient': 0.0, 'decoder_condition2_gradient': 0.0, 'encoder_condition3_gradient': 0.0, 'decoder_condition3_gradient': 0.0, 'encoder_condition4_gradient': 0.0, 'decoder_condition4_gradient': 0.0}"
unconditional_vae\fold3\unconditional_vae_z8_seed44/condition swap behaviour,True,
124 corrected evaluations,True,
runs\condition_ridge\fold0\condition_ridge_seed42/same test cohort,True,
runs\condition_ridge\fold0\condition_ridge_seed42/complete trial coverage,True,
runs\condition_ridge\fold0\condition_ridge_seed43/same test cohort,True,
runs\condition_ridge\fold0\condition_ridge_seed43/complete trial coverage,True,
runs\condition_ridge\fold0\condition_ridge_seed44/same test cohort,True,
runs\condition_ridge\fold0\condition_ridge_seed44/complete trial coverage,True,
runs\condition_ridge\fold1\condition_ridge_seed42/same test cohort,True,
runs\condition_ridge\fold1\condition_ridge_seed42/complete trial coverage,True,
runs\condition_ridge\fold1\condition_ridge_seed43/same test cohort,True,
runs\condition_ridge\fold1\condition_ridge_seed43/complete trial coverage,True,
runs\condition_ridge\fold1\condition_ridge_seed44/same test cohort,True,
runs\condition_ridge\fold1\condition_ridge_seed44/complete trial coverage,True,
runs\condition_ridge\fold2\condition_ridge_seed42/same test cohort,True,
runs\condition_ridge\fold2\condition_ridge_seed42/complete trial coverage,True,
runs\condition_ridge\fold2\condition_ridge_seed43/same test cohort,True,
runs\condition_ridge\fold2\condition_ridge_seed43/complete trial coverage,True,
runs\condition_ridge\fold2\condition_ridge_seed44/same test cohort,True,
runs\condition_ridge\fold2\condition_ridge_seed44/complete trial coverage,True,
runs\condition_ridge\fold3\condition_ridge_seed42/same test cohort,True,
runs\condition_ridge\fold3\condition_ridge_seed42/complete trial coverage,True,
runs\condition_ridge\fold3\condition_ridge_seed43/same test cohort,True,
runs\condition_ridge\fold3\condition_ridge_seed43/complete trial coverage,True,
runs\condition_ridge\fold3\condition_ridge_seed44/same test cohort,True,
runs\condition_ridge\fold3\condition_ridge_seed44/complete trial coverage,True,
runs\conditional_ae\fold0\conditional_ae_z3_seed42/same test cohort,True,
runs\conditional_ae\fold0\conditional_ae_z3_seed42/complete trial coverage,True,
runs\conditional_ae\fold0\conditional_ae_z3_seed43/same test cohort,True,
runs\conditional_ae\fold0\conditional_ae_z3_seed43/complete trial coverage,True,
runs\conditional_ae\fold0\conditional_ae_z3_seed44/same test cohort,True,
runs\conditional_ae\fold0\conditional_ae_z3_seed44/complete trial coverage,True,
runs\conditional_ae\fold0\conditional_ae_z8_seed42/same test cohort,True,
runs\conditional_ae\fold0\conditional_ae_z8_seed42/complete trial coverage,True,
runs\conditional_ae\fold0\conditional_ae_z8_seed43/same test cohort,True,
runs\conditional_ae\fold0\conditional_ae_z8_seed43/complete trial coverage,True,
runs\conditional_ae\fold0\conditional_ae_z8_seed44/same test cohort,True,
runs\conditional_ae\fold0\conditional_ae_z8_seed44/complete trial coverage,True,
runs\conditional_ae\fold1\conditional_ae_z3_seed42/same test cohort,True,
runs\conditional_ae\fold1\conditional_ae_z3_seed42/complete trial coverage,True,
runs\conditional_ae\fold1\conditional_ae_z3_seed43/same test cohort,True,
runs\conditional_ae\fold1\conditional_ae_z3_seed43/complete trial coverage,True,
runs\conditional_ae\fold1\conditional_ae_z3_seed44/same test cohort,True,
runs\conditional_ae\fold1\conditional_ae_z3_seed44/complete trial coverage,True,
runs\conditional_ae\fold1\conditional_ae_z8_seed42/same test cohort,True,
runs\conditional_ae\fold1\conditional_ae_z8_seed42/complete trial coverage,True,
runs\conditional_ae\fold1\conditional_ae_z8_seed43/same test cohort,True,
runs\conditional_ae\fold1\conditional_ae_z8_seed43/complete trial coverage,True,
runs\conditional_ae\fold1\conditional_ae_z8_seed44/same test cohort,True,
runs\conditional_ae\fold1\conditional_ae_z8_seed44/complete trial coverage,True,
runs\conditional_ae\fold2\conditional_ae_z3_seed42/same test cohort,True,
runs\conditional_ae\fold2\conditional_ae_z3_seed42/complete trial coverage,True,
runs\conditional_ae\fold2\conditional_ae_z3_seed43/same test cohort,True,
runs\conditional_ae\fold2\conditional_ae_z3_seed43/complete trial coverage,True,
runs\conditional_ae\fold2\conditional_ae_z3_seed44/same test cohort,True,
runs\conditional_ae\fold2\conditional_ae_z3_seed44/complete trial coverage,True,
runs\conditional_ae\fold2\conditional_ae_z8_seed42/same test cohort,True,
runs\conditional_ae\fold2\conditional_ae_z8_seed42/complete trial coverage,True,
runs\conditional_ae\fold2\conditional_ae_z8_seed43/same test cohort,True,
runs\conditional_ae\fold2\conditional_ae_z8_seed43/complete trial coverage,True,
runs\conditional_ae\fold2\conditional_ae_z8_seed44/same test cohort,True,
runs\conditional_ae\fold2\conditional_ae_z8_seed44/complete trial coverage,True,
runs\conditional_ae\fold3\conditional_ae_z3_seed42/same test cohort,True,
runs\conditional_ae\fold3\conditional_ae_z3_seed42/complete trial coverage,True,
runs\conditional_ae\fold3\conditional_ae_z3_seed43/same test cohort,True,
runs\conditional_ae\fold3\conditional_ae_z3_seed43/complete trial coverage,True,
runs\conditional_ae\fold3\conditional_ae_z3_seed44/same test cohort,True,
runs\conditional_ae\fold3\conditional_ae_z3_seed44/complete trial coverage,True,
runs\conditional_ae\fold3\conditional_ae_z8_seed42/same test cohort,True,
runs\conditional_ae\fold3\conditional_ae_z8_seed42/complete trial coverage,True,
runs\conditional_ae\fold3\conditional_ae_z8_seed43/same test cohort,True,
runs\conditional_ae\fold3\conditional_ae_z8_seed43/complete trial coverage,True,
runs\conditional_ae\fold3\conditional_ae_z8_seed44/same test cohort,True,
runs\conditional_ae\fold3\conditional_ae_z8_seed44/complete trial coverage,True,
runs\cvae\fold0\cvae_z2_seed42/same test cohort,True,
runs\cvae\fold0\cvae_z2_seed42/complete trial coverage,True,
runs\cvae\fold0\cvae_z2_seed43/same test cohort,True,
runs\cvae\fold0\cvae_z2_seed43/complete trial coverage,True,
runs\cvae\fold0\cvae_z2_seed44/same test cohort,True,
runs\cvae\fold0\cvae_z2_seed44/complete trial coverage,True,
runs\cvae\fold0\cvae_z3_seed42/same test cohort,True,
runs\cvae\fold0\cvae_z3_seed42/complete trial coverage,True,
runs\cvae\fold0\cvae_z3_seed43/same test cohort,True,
runs\cvae\fold0\cvae_z3_seed43/complete trial coverage,True,
runs\cvae\fold0\cvae_z3_seed44/same test cohort,True,
runs\cvae\fold0\cvae_z3_seed44/complete trial coverage,True,
runs\cvae\fold0\cvae_z4_seed42/same test cohort,True,
runs\cvae\fold0\cvae_z4_seed42/complete trial coverage,True,
runs\cvae\fold0\cvae_z4_seed43/same test cohort,True,
runs\cvae\fold0\cvae_z4_seed43/complete trial coverage,True,
runs\cvae\fold0\cvae_z4_seed44/same test cohort,True,
runs\cvae\fold0\cvae_z4_seed44/complete trial coverage,True,
runs\cvae\fold0\cvae_z8_seed42/same test cohort,True,
runs\cvae\fold0\cvae_z8_seed42/complete trial coverage,True,
runs\cvae\fold0\cvae_z8_seed43/same test cohort,True,
runs\cvae\fold0\cvae_z8_seed43/complete trial coverage,True,
runs\cvae\fold0\cvae_z8_seed44/same test cohort,True,
runs\cvae\fold0\cvae_z8_seed44/complete trial coverage,True,
runs\cvae\fold1\cvae_z2_seed42/same test cohort,True,
runs\cvae\fold1\cvae_z2_seed42/complete trial coverage,True,
runs\cvae\fold1\cvae_z2_seed43/same test cohort,True,
runs\cvae\fold1\cvae_z2_seed43/complete trial coverage,True,
runs\cvae\fold1\cvae_z2_seed44/same test cohort,True,
runs\cvae\fold1\cvae_z2_seed44/complete trial coverage,True,
runs\cvae\fold1\cvae_z3_seed42/same test cohort,True,
runs\cvae\fold1\cvae_z3_seed42/complete trial coverage,True,
runs\cvae\fold1\cvae_z3_seed43/same test cohort,True,
runs\cvae\fold1\cvae_z3_seed43/complete trial coverage,True,
runs\cvae\fold1\cvae_z3_seed44/same test cohort,True,
runs\cvae\fold1\cvae_z3_seed44/complete trial coverage,True,
runs\cvae\fold1\cvae_z4_seed42/same test cohort,True,
runs\cvae\fold1\cvae_z4_seed42/complete trial coverage,True,
runs\cvae\fold1\cvae_z4_seed43/same test cohort,True,
runs\cvae\fold1\cvae_z4_seed43/complete trial coverage,True,
runs\cvae\fold1\cvae_z4_seed44/same test cohort,True,
runs\cvae\fold1\cvae_z4_seed44/complete trial coverage,True,
runs\cvae\fold1\cvae_z8_seed42/same test cohort,True,
runs\cvae\fold1\cvae_z8_seed42/complete trial coverage,True,
runs\cvae\fold1\cvae_z8_seed43/same test cohort,True,
runs\cvae\fold1\cvae_z8_seed43/complete trial coverage,True,
runs\cvae\fold1\cvae_z8_seed44/same test cohort,True,
runs\cvae\fold1\cvae_z8_seed44/complete trial coverage,True,
runs\cvae\fold2\cvae_z2_seed42/same test cohort,True,
runs\cvae\fold2\cvae_z2_seed42/complete trial coverage,True,
runs\cvae\fold2\cvae_z2_seed43/same test cohort,True,
runs\cvae\fold2\cvae_z2_seed43/complete trial coverage,True,
runs\cvae\fold2\cvae_z2_seed44/same test cohort,True,
runs\cvae\fold2\cvae_z2_seed44/complete trial coverage,True,
runs\cvae\fold2\cvae_z3_seed42/same test cohort,True,
runs\cvae\fold2\cvae_z3_seed42/complete trial coverage,True,
runs\cvae\fold2\cvae_z3_seed43/same test cohort,True,
runs\cvae\fold2\cvae_z3_seed43/complete trial coverage,True,
runs\cvae\fold2\cvae_z3_seed44/same test cohort,True,
runs\cvae\fold2\cvae_z3_seed44/complete trial coverage,True,
runs\cvae\fold2\cvae_z4_seed42/same test cohort,True,
runs\cvae\fold2\cvae_z4_seed42/complete trial coverage,True,
runs\cvae\fold2\cvae_z4_seed43/same test cohort,True,
runs\cvae\fold2\cvae_z4_seed43/complete trial coverage,True,
runs\cvae\fold2\cvae_z4_seed44/same test cohort,True,
runs\cvae\fold2\cvae_z4_seed44/complete trial coverage,True,
